company_name,company_shortname,company_email,company_phone,location,location_lat,location_long,item_id,item_name,tags,image_count,quality_score,availability_count,availability_next_week,availability_next_30days,availability_next_60days,availability_next_90days,availability_next_180days,calendar_link,calendar_script,regular_link,image_url
Going Coastal Boat Tours,piaandme,goingcoastalboattours@gmail.com,(904) 295-7400,United States/Florida/St. Augustine,,,47680,Sunset Cruise,,6,35,0,0,0,0,0,0,https://fareharbor.com/embeds/calendar/piaandme/items/47680/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/piaandme/items/47680/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/piaandme/items/47680/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/uoiueMT7QM2dNC9XwYIe
Going Coastal Boat Tours,piaandme,goingcoastalboattours@gmail.com,(904) 295-7400,United States/Florida/St. Augustine,,,47683,Twilight Cruise,,6,35,0,0,0,0,0,0,https://fareharbor.com/embeds/calendar/piaandme/items/47683/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/piaandme/items/47683/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/piaandme/items/47683/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/2h2X7mnT1SXMYFOimaLx
St Augustine Sailing,sta-sail,sas@sta-sail.com,(904) 829-0648,United States/Florida/St. Augustine,,,59787,ASA 118 - Docking Endorsement,Sailing,0,35,13,1,5,9,13,26,https://fareharbor.com/embeds/calendar/sta-sail/items/59787/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/sta-sail/items/59787/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/sta-sail/items/59787/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/wf3cmHiHSbysjtzNlh4m
Bluewater Adventure St. Augustine,bluewateradventurestaugustine,bluewateradventurestaugustine@gmail.com,904-460-4004,United States/Florida/St. Augustine,-81.32441,29.883829,60412,St. Augustine Catamaran Tour,,17,35,0,0,0,0,0,0,https://fareharbor.com/embeds/calendar/bluewateradventurestaugustine/items/60412/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/bluewateradventurestaugustine/items/60412/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/bluewateradventurestaugustine/items/60412/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/iJkkbUHnSC6wvKZuiPbS
Going Coastal Boat Tours,piaandme,goingcoastalboattours@gmail.com,(904) 295-7400,United States/Florida/St. Augustine,,,67843,Nights of Lights Cruise,,7,35,0,0,0,0,0,0,https://fareharbor.com/embeds/calendar/piaandme/items/67843/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/piaandme/items/67843/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/piaandme/items/67843/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/iLvm3bHRRvO2ZARxuwZ1
Red Boat Water Tours,redboatwatertours,info@redboattours.com,904-436-3566,United States/Florida/St. Augustine,,,80936,World Famous Nights of Lights - Red Boat Tours,,5,35,0,0,0,0,0,0,https://fareharbor.com/embeds/calendar/redboatwatertours/items/80936/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/redboatwatertours/items/80936/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/redboatwatertours/items/80936/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/OyTbIExtQjuJG14ujiLd
Anastasia Watersports,anastasiawatersports,info@AnastasiaWatersports.com,904-460-9111,United States/Florida/St. Augustine,,,119942,Sea Turtle Pavilion,,1,35,89,7,29,59,89,179,https://fareharbor.com/embeds/calendar/anastasiawatersports/items/119942/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/anastasiawatersports/items/119942/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/anastasiawatersports/items/119942/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/nuq6Rf9tSGre9wM3Q6gG
Going Coastal Boat Tours,piaandme,goingcoastalboattours@gmail.com,(904) 295-7400,United States/Florida/St. Augustine,,,134083,Nights of Lights / Sunset Cruise,,6,35,0,0,0,0,0,0,https://fareharbor.com/embeds/calendar/piaandme/items/134083/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/piaandme/items/134083/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/piaandme/items/134083/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/niWAaXjoRUO6HjhWz86i
Going Coastal Boat Tours,piaandme,goingcoastalboattours@gmail.com,(904) 295-7400,United States/Florida/St. Augustine,,,145184,Romance Package,,14,35,0,0,0,0,0,0,https://fareharbor.com/embeds/calendar/piaandme/items/145184/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/piaandme/items/145184/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/piaandme/items/145184/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/ViHOCQQBS82oyeFgx0Zy
Going Coastal Boat Tours,piaandme,goingcoastalboattours@gmail.com,(904) 295-7400,United States/Florida/St. Augustine,,,164850,July 4th Fireworks Cruise,,6,35,0,0,0,0,0,0,https://fareharbor.com/embeds/calendar/piaandme/items/164850/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/piaandme/items/164850/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/piaandme/items/164850/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/1CkdC00eTFiAyzwL2YQG
Going Coastal Boat Tours,piaandme,goingcoastalboattours@gmail.com,(904) 295-7400,United States/Florida/St. Augustine,,,165290,Boat Parade/Holiday Regatta of Lights,,5,35,0,0,0,0,0,0,https://fareharbor.com/embeds/calendar/piaandme/items/165290/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/piaandme/items/165290/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/piaandme/items/165290/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/u5bNFYhmQCyIKN54CnCZ
A Night Among Ghosts,theoddmacabrecompany,anightamongghosts@gmail.com,904-788-5537,United States/Florida/St. Augustine,,,249757,Buried History,,5,35,0,0,0,0,0,0,https://fareharbor.com/embeds/calendar/theoddmacabrecompany/items/249757/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/theoddmacabrecompany/items/249757/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/theoddmacabrecompany/items/249757/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/2tN77WndR4KxRZ0l7Mgr
Saint City Scooters,saintcityscooters,saintcityscooters@gmail.com,904.337.9039,United States/Florida/St. Augustine,,,295476,Scooter Rental,,5,35,0,0,0,0,0,0,https://fareharbor.com/embeds/calendar/saintcityscooters/items/295476/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/saintcityscooters/items/295476/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/saintcityscooters/items/295476/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/tGJUiJoER8qkXYUWPR1E
Freeedom Adventures and Photography LLC,freeedomphotography,FreeedomAdventures@gmail.com,904-903-6125,United States/Florida/St. Augustine,-81.312892,29.892843,495094,Night Adventures! St. Augustine,,15,35,0,0,0,0,0,0,https://fareharbor.com/embeds/calendar/freeedomphotography/items/495094/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/freeedomphotography/items/495094/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/freeedomphotography/items/495094/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/ZTjH0DNASxSuLCcLkM2K
Freeedom Adventures and Photography LLC,freeedomphotography,FreeedomAdventures@gmail.com,904-903-6125,United States/Florida/St. Augustine,-81.31281,29.892225,553659,Kid's Pirate Adventure Experience,,17,35,0,0,0,0,0,0,https://fareharbor.com/embeds/calendar/freeedomphotography/items/553659/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/freeedomphotography/items/553659/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/freeedomphotography/items/553659/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/rNXOaaG4Qh6vUk2KKiZ0
Fury Water Adventures - St. Augustine,furystaug,reservations@furystaug.com,(844) 831-5397,United States/Florida/St. Augustine,,,566161,Live Music Sunset Sail & Nights of Lights Viewing,,4,35,0,0,0,0,0,0,https://fareharbor.com/embeds/calendar/furystaug/items/566161/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/furystaug/items/566161/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/furystaug/items/566161/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,
A Night Among Ghosts,theoddmacabrecompany,anightamongghosts@gmail.com,904-788-5537,United States/Florida/St. Augustine,,,587934,Mobile Candle Party,,9,35,0,0,0,0,0,0,https://fareharbor.com/embeds/calendar/theoddmacabrecompany/items/587934/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/theoddmacabrecompany/items/587934/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/theoddmacabrecompany/items/587934/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/QdRlZcquTk6bq4CYiwAJ
St Augustine Sailing,sta-sail,sas@sta-sail.com,(904) 829-0648,United States/Florida/St. Augustine,,,597297,ASA 102 - Basic Keelboat Sailing,,0,35,39,3,13,26,39,77,https://fareharbor.com/embeds/calendar/sta-sail/items/597297/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/sta-sail/items/597297/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/sta-sail/items/597297/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/awiaXgjQQBO8WHjjt4Uu
A Night Among Ghosts,theoddmacabrecompany,anightamongghosts@gmail.com,904-788-5537,United States/Florida/St. Augustine,,,730936,Investigative Walk,,0,35,13,2,6,12,13,14,https://fareharbor.com/embeds/calendar/theoddmacabrecompany/items/730936/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/theoddmacabrecompany/items/730936/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/theoddmacabrecompany/items/730936/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,
St Augustine Sailing,sta-sail,sas@sta-sail.com,(904) 829-0648,United States/Florida/St. Augustine,,,43464,ASA 101/103,Sailing,1,34,3,0,3,3,3,4,https://fareharbor.com/embeds/calendar/sta-sail/items/43464/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/sta-sail/items/43464/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/sta-sail/items/43464/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/y2hc02EoRyOIdc1djAi0
Anastasia Watersports,anastasiawatersports,info@AnastasiaWatersports.com,904-460-9111,United States/Florida/St. Augustine,,,98322,Bike Rentals,,1,34,1170,91,390,780,1170,2340,https://fareharbor.com/embeds/calendar/anastasiawatersports/items/98322/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/anastasiawatersports/items/98322/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/anastasiawatersports/items/98322/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/hDppbzMQtWLIuF2E4k8Q
Sea Love Charters,sealovefishing,sealovecharters@gmail.com,904-824-3328,United States/Florida/St. Augustine,,,293366,Full Day Fishing,,1,34,28,4,10,20,28,53,https://fareharbor.com/embeds/calendar/sealovefishing/items/293366/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/sealovefishing/items/293366/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/sealovefishing/items/293366/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/OyTUt1uRxWUQL35vdAQw
Sea Love Charters,sealovefishing,sealovecharters@gmail.com,904-824-3328,United States/Florida/St. Augustine,,,293443,Burial At Sea,,1,34,180,14,60,120,180,360,https://fareharbor.com/embeds/calendar/sealovefishing/items/293443/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/sealovefishing/items/293443/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/sealovefishing/items/293443/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/yTaODqcQduDN5CmL1uEI
St Augustine Sailing,sta-sail,sas@sta-sail.com,(904) 829-0648,United States/Florida/St. Augustine,,,325277,ASA 105 COASTAL NAVIGATION -  IN CLASS ROOM,Sailing,1,34,3,0,1,2,3,6,https://fareharbor.com/embeds/calendar/sta-sail/items/325277/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/sta-sail/items/325277/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/sta-sail/items/325277/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/K7PmOI2QM2K84pDCnS9A
Sabrage St. Augustine,sabragestaugustine,charters@sabragestaugustine.com,(904) 310-4999,United States/Florida/St. Augustine,,,615941,Private Charters,Boat Tour,2,34,0,0,0,0,0,0,https://fareharbor.com/embeds/calendar/sabragestaugustine/items/615941/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/sabragestaugustine/items/615941/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/sabragestaugustine/items/615941/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/A8APjgS4R6yV9NK1mpQh
St Augustine Sailing,sta-sail,sas@sta-sail.com,(904) 829-0648,United States/Florida/St. Augustine,,,633149,SailTime- Zephyr,,1,34,180,14,60,120,180,360,https://fareharbor.com/embeds/calendar/sta-sail/items/633149/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/sta-sail/items/633149/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/sta-sail/items/633149/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/ugutT33RTMSBQfOjOCpK
Anastasia Watersports,anastasiawatersports,info@AnastasiaWatersports.com,904-460-9111,United States/Florida/St. Augustine,,,723250,1 Hour Paddle Sports Rental,,1,34,1440,112,480,960,1440,2880,https://fareharbor.com/embeds/calendar/anastasiawatersports/items/723250/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/anastasiawatersports/items/723250/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/anastasiawatersports/items/723250/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,
Jax Cruise,tikilacruise,Jaxcruiseinfo@gmail.com,9046511161,United States/Florida/Palm Valley,,,726044,Family Fun Boat Cruise,,3,34,0,0,0,0,0,0,https://fareharbor.com/embeds/calendar/tikilacruise/items/726044/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/tikilacruise/items/726044/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/tikilacruise/items/726044/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/8hO6Lc5RC2adzDYiK24B
Anastasia Watersports,anastasiawatersports,info@AnastasiaWatersports.com,904-460-9111,United States/Florida/St. Augustine,,,98313,Half Day Beach Rentals,,1,33,630,49,210,420,630,1059,https://fareharbor.com/embeds/calendar/anastasiawatersports/items/98313/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/anastasiawatersports/items/98313/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/anastasiawatersports/items/98313/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/OPHSIYNsQP6whJC4LoSL
Anastasia Watersports,anastasiawatersports,info@AnastasiaWatersports.com,904-460-9111,United States/Florida/St. Augustine,,,98319,Full Day Beach Rentals,,1,33,90,7,30,60,90,180,https://fareharbor.com/embeds/calendar/anastasiawatersports/items/98319/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/anastasiawatersports/items/98319/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/anastasiawatersports/items/98319/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/MRNZoAq8RaW8KJ8IL9Y3
Pirates of St. Augustine,piratesofstaugistine,blackravenadventures@gmail.com,(904) 826-0000,United States/Florida/St. Augustine,,,265259,Nights of Lights,Boat Tour,2,33,0,0,0,0,0,0,https://fareharbor.com/embeds/calendar/piratesofstaugistine/items/265259/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/piratesofstaugistine/items/265259/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/piratesofstaugistine/items/265259/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/2YkJjfTgQCid4py0i67f
Florida Water Tours,floridawatertour,info@flwatertours.com,904-827-7728,United States/Florida/St. Augustine,,,291707,July 4th Fireworks Over The Matanzas - Island Breeze,Boat Tour,2,33,0,0,0,0,0,0,https://fareharbor.com/embeds/calendar/floridawatertour/items/291707/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/floridawatertour/items/291707/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/floridawatertour/items/291707/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/ttsaLnG6SuSr26nTeDhG
St Augustine Sailing,sta-sail,sas@sta-sail.com,(904) 829-0648,United States/Florida/St. Augustine,,,336155,Shared Nights of Lights Tour,Sailing,2,33,0,0,0,0,0,0,https://fareharbor.com/embeds/calendar/sta-sail/items/336155/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/sta-sail/items/336155/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/sta-sail/items/336155/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/utVMnVdMQZuL8YeB1dUM
